"id","date","title","word_count","summary","controlled_tags","source_tags","has_images","wordpress_url","file_path"
"2021-08-17-i-am-bionic-again","2021-08-17","I Am Bionic Again","348","I am bionic again. I'm having a procedure done next month and so I'm timing my use of the Freestyle Libre cgm (continuous glucose monitor) so that I won't be wearing one the day of the procedure.","a1c-labs; failure-restart; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; Freestyle Libre; Gary Taubes; Ken Berry; Keto; Lies My Doctor Told Me; Low Carb; The Case for Keto","true","https://lessoflee.wordpress.com/2021/08/17/i-am-bionic-again/","../src/content/blog/2021-08-17-i-am-bionic-again.md"
"2021-08-24-less-of-lee-reversing-type-2-diabetes-4-month-upda","2021-08-24","Less of Lee Reversing Type 2 Diabetes 4 Month Update","473","By month 3 I had gotten off all my meds. My progress continues. I am down 29lbs. I am finally seeing a change in my size. My belly is down 2.5”, my chest is down 2” and my...","a1c-labs; fasting; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; Fasting; Intermittent Fasting; Jason Fung; Live Lean; Reversing Diabetes; The Diabetes Code","true","https://lessoflee.wordpress.com/2021/08/24/less-of-lee-reversing-type-2-diabetes-4-month-update/","../src/content/blog/2021-08-24-less-of-lee-reversing-type-2-diabetes-4-month-upda.md"
"2021-08-29-nsv-8211-i-can-wear-my-fathers-day-shirt","2021-08-29","NSV – I can wear my Father’s Day Shirt","30","Non-scale victory. I can fit into my Father’s Day shirt…and wear my pants up around my waist instead of under my belly.","family-responsibility; fasting; feasting; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; Intermittent Fasting; low-carb; NSNG; NSV; The Diabetes Code; weight-loss","true","https://lessoflee.wordpress.com/2021/08/29/nsv-i-can-wear-my-fathers-day-shirt/","../src/content/blog/2021-08-29-nsv-8211-i-can-wear-my-fathers-day-shirt.md"
"2021-11-27-journey-to-health-8211-7-months-in","2021-11-28","Journey to Health – 7 Months In","447","7 months ago I finally met with the diabetes specialist. 2 years before my regular doctor informed me I was now diabetic – A1c of 8.5. For whatever reason I didn’t jump right on it, and then Covid...","a1c-labs; exercise; family-responsibility; fasting; feasting; food-addiction; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","","false","https://lessoflee.wordpress.com/2021/11/27/journey-to-health-7-months-in/","../src/content/blog/2021-11-27-journey-to-health-8211-7-months-in.md"
"2021-12-10-you-can-be-a-non-diabetic","2021-12-10","You Can Be a Non Diabetic","348","What if he USED to be fat. Not just fat but obese. Not just obese but morbidly obese?","health-identity; reversing-type-2-diabetes-journey; type-2-diabetes","","true","https://lessoflee.wordpress.com/2021/12/10/you-can-be-a-non-diabetic/","../src/content/blog/2021-12-10-you-can-be-a-non-diabetic.md"
"2021-12-12-40lbs-less-of-lee","2021-12-12","40lbs Less of Lee","109","There are 40.8 lbs less of Lee! Boy it took a LONG time to go from 36 to 40.","reversing-type-2-diabetes-journey","","true","https://lessoflee.wordpress.com/2021/12/12/40lbs-less-of-lee/","../src/content/blog/2021-12-12-40lbs-less-of-lee.md"
"2021-12-13-eye-on-the-prize-8211-all-the-way-to-health","2021-12-13","Eye On The Prize – All The Way to Health","283","On the topic of: can I ever eat my favorites again","food-addiction; humor-voice; reversing-type-2-diabetes-journey; type-2-diabetes","","true","https://lessoflee.wordpress.com/2021/12/13/eye-on-the-prize-all-the-way-to-health/","../src/content/blog/2021-12-13-eye-on-the-prize-8211-all-the-way-to-health.md"
"2021-12-13-the-value-of-near-mid-and-long-term-goals","2021-12-13","The Value of Near, Mid and Long Term Goals","150","I looked up how much weight I had to lose to go from morbidly obese to ones. Geez, I have to lose 25 more pounds…to JUST be obese. I’m sharing this as everything isn’t sunshine and rainbows for...","reversing-type-2-diabetes-journey","","true","https://lessoflee.wordpress.com/2021/12/13/the-value-of-near-mid-and-long-term-goals/","../src/content/blog/2021-12-13-the-value-of-near-mid-and-long-term-goals.md"
"2021-12-21-journey-to-health-8211-8-month-update","2021-12-21","Journey to Health – 8 Month Update","306","This past April I got a shock to the system when I learned my Type 2 diabetes had worsened to an A1c of 11.2 – which is really bad. Diabetes starts at 6.5.","a1c-labs; exercise; fasting; feasting; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","","true","https://lessoflee.wordpress.com/2021/12/21/journey-to-health-8-month-update/","../src/content/blog/2021-12-21-journey-to-health-8211-8-month-update.md"
"2021-12-22-my-process-for-regaining-health-8211-books","2021-12-22","My Process for Regaining Health – Books","217","How do I keep my motivation? What is my process?","a1c-labs; exercise; fasting; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; exercise; Fasting; fitness; Gary Taubes; health; Intermittent Fasting; Jason Fung; Keto; low-carb; NSNG; The Diabetes Code; weight-loss","true","https://lessoflee.wordpress.com/2021/12/22/my-process-for-regaining-health-books/","../src/content/blog/2021-12-22-my-process-for-regaining-health-8211-books.md"
"2021-12-22-no-moderation-for-me","2021-12-22","No Moderation for Me","336","“Everything in Moderation” – it just has the flavor of wisdom about it. It’s repeated all the time. It must be true. But no, I reject it. I do not believe in moderation.","a1c-labs; fasting; feasting; food-addiction; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","calories; Diabetes; fitness; health; Intermittent Fasting; low-carb; NSNG; The Diabetes Code; weight-loss","true","https://lessoflee.wordpress.com/2021/12/22/no-moderation-for-me/","../src/content/blog/2021-12-22-no-moderation-for-me.md"
"2021-12-24-fixing-pre-heart-disease","2021-12-24","Fixing Pre-Heart-Disease","427","I have pre-heart disease. A term I just now made up. It’s like pre-diabetes. I have the markers that let me know that if I don’t make changes, I will have the consequence of heart disease: heart attack,...","a1c-labs; fasting; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","cholesterol; Diabetes; diet; Fasting; health; heart disease; Intermittent Fasting; LDL; low-carb; NSNG; The Diabetes Code; weight-loss","true","https://lessoflee.wordpress.com/2021/12/24/fixing-pre-heart-disease/","../src/content/blog/2021-12-24-fixing-pre-heart-disease.md"
"2021-12-27-end-of-year-5-day-fastcleanse","2021-12-28","End of Year 5 Day Fast/Cleanse","259","I’ve completed day 1 of a planned 5 day fast/cleanse. I feel fine, a little hungry. As I regularly fast for 18 hours, so far this is just a normal day.","a1c-labs; exercise; fasting; health-identity; reversing-type-2-diabetes-journey; type-2-diabetes","","true","https://lessoflee.wordpress.com/2021/12/27/end-of-year-5-day-fast-cleanse/","../src/content/blog/2021-12-27-end-of-year-5-day-fastcleanse.md"
"2021-12-29-becoming-fat-adapted","2021-12-29","Becoming Fat Adapted","340","I continue to make progress with my exercise. I’m doing longer workouts on the low level. It allows me to work on my form. In the beginning it feels too easy, but by the end of the workout...","exercise; feasting; reversing-type-2-diabetes-journey","","true","https://lessoflee.wordpress.com/2021/12/29/becoming-fat-adapted/","../src/content/blog/2021-12-29-becoming-fat-adapted.md"
"2021-12-29-day-1-of-5-day-fast-cleanse","2021-12-30","Day 1 of 5 Day Fast / Cleanse","134","38 hours into my 5 day fast and I’m feeling fine and I’m down 5lbs.","exercise; fasting; food-addiction; reversing-type-2-diabetes-journey","","true","https://lessoflee.wordpress.com/2021/12/29/day-1-of-5-day-fast-cleanse/","../src/content/blog/2021-12-29-day-1-of-5-day-fast-cleanse.md"
"2021-12-29-day-2-of-my-5-day-fast-cleanse","2021-12-30","Day 2 of my 5 Day Fast / Cleanse","166","Day 2 is supposed to be the hardest. For me it felt pretty much like any other day when I’ve been fasting. I get hungry a few times. The hunger goes away. Right now I have a very...","exercise; fasting; food-addiction; reversing-type-2-diabetes-journey","","true","https://lessoflee.wordpress.com/2021/12/29/day-2-of-my-5-day-fast-cleanse/","../src/content/blog/2021-12-29-day-2-of-my-5-day-fast-cleanse.md"
"2021-12-29-day-3-of-my-5-day-fast-cleanse","2021-12-30","Day 3 of my 5 Day Fast / Cleanse","240","Day 3 was indeed easier than the first two days. I didn’t feel any hunger at all until 1pm and then it wasn’t so bad. Also feeling a bit of hunger now that it’s dinner time. I miss...","a1c-labs; exercise; fasting; reversing-type-2-diabetes-journey","","true","https://lessoflee.wordpress.com/2021/12/29/day-3-of-my-5-day-fast-cleanse/","../src/content/blog/2021-12-29-day-3-of-my-5-day-fast-cleanse.md"
"2021-12-29-fasting-is-not-binging-and-purging","2021-12-30","Fasting is not Binging and Purging","352","Binging and purging. I think everyone understands what a bad idea that is.","a1c-labs; fasting; feasting; food-addiction; health-identity; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; health; low-carb; NSNG; weight-loss","true","https://lessoflee.wordpress.com/2021/12/29/fasting-is-not-binging-and-purging/","../src/content/blog/2021-12-29-fasting-is-not-binging-and-purging.md"
"2021-12-30-day-4-of-my-5-day-fast-cleanse","2021-12-30","Day 4 of my 5 Day Fast / Cleanse","373","There are now 51lbs less of Lee. I realize that after the fast is over, the water will come back. I’m still going to celebrate the moment. Water isn’t what we are concerned about. I’ll have lost maybe...","a1c-labs; capability-recovery; exercise; fasting; feasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; Fasting; health; Intermittent Fasting; low-carb; NSNG; The Diabetes Code; weight-loss","true","https://lessoflee.wordpress.com/2021/12/30/day-4-of-my-5-day-fast-cleanse/","../src/content/blog/2021-12-30-day-4-of-my-5-day-fast-cleanse.md"
"2022-01-01-i-dont-have-a-disease-8211-i-have-a-consequence","2022-01-01","I Don’t Have a Disease – I Have a Consequence","125","I don’t have a disease, I have a consequence.","food-addiction; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; fitness; health; weight-loss","true","https://lessoflee.wordpress.com/2022/01/01/i-dont-have-a-disease-i-have-a-consequence/","../src/content/blog/2022-01-01-i-dont-have-a-disease-8211-i-have-a-consequence.md"
"2022-01-01-fat-to-thin-and-fat-again-lesson-1-8211-health-and","2022-01-02","Fat to Thin and Fat Again: Lesson 1 – Health and Fitness is not a Destination","356","It’s time I finally got around to speaking about what went wrong. How did I lose 80lbs and get fit and then gain 100lbs and and lose all of that hard won fitness.","exercise; failure-restart; fasting; feasting; food-addiction; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","calorie; Diabetes; diet; exercise; Fasting; fitness; health; Intermittent Fasting; Jason Fung; Keto; low-carb; No Sugar No Grains; NSNG; vinnie-tortorich; weight-loss","true","https://lessoflee.wordpress.com/2022/01/01/fat-to-thin-and-fat-again-lesson-1-health-and-fitness-is-not-a-destination/","../src/content/blog/2022-01-01-fat-to-thin-and-fat-again-lesson-1-8211-health-and.md"
"2022-01-04-improving-my-body","2022-01-05","Improving my Body","221","I never cease to be amazed at the concept that your body can get better. I started out barely able to complete a low level exercise in Supernatural. I have osteo arthritis knees. Morbidly obese and sedentary beyond...","capability-recovery; exercise; reversing-type-2-diabetes-journey","Eleven; exercise; oculus; Supernatural; virtual reality","true","https://lessoflee.wordpress.com/2022/01/04/improving-my-body/","../src/content/blog/2022-01-04-improving-my-body.md"
"2022-01-10-fitness-plan-starts-with-health-goals","2022-01-11","Fitness Plan Starts with Health Goals","164","Working on putting together a fitness plan – going to finally get around to strength training. But before I work out the specifics of a program, I wanted to come to clarity on what my health goals for...","a1c-labs; capability-recovery; exercise; fasting; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; fitness; health; Intermittent Fasting; weight-loss","true","https://lessoflee.wordpress.com/2022/01/10/fitness-plan-starts-with-health-goals/","../src/content/blog/2022-01-10-fitness-plan-starts-with-health-goals.md"
"2022-01-13-how-to-learn-to-cook-8211-lee-style","2022-01-14","How to learn to cook – Lee style.","266","How to learn to cook – Lee style. I’m frequently asked about the recipe for my meals….or am encouraged to put together a cook book. I am about to reveal the secret to “learning to cook like Lee”....","feasting; reversing-type-2-diabetes-journey","","true","https://lessoflee.wordpress.com/2022/01/13/how-to-learn-to-cook-lee-style/","../src/content/blog/2022-01-13-how-to-learn-to-cook-8211-lee-style.md"
"2022-01-14-total-health-program-8211-not-just-diabetes","2022-01-14","Total Health Program – Not Just Diabetes","382","This past April, my level of type 2 diabetes…my A1c hit 11.2 – seriously high. Not that any level of diabetes isn’t already bad. If fact, if you are told you are prediabetic – it’s already time to...","a1c-labs; exercise; fasting; feasting; health-identity; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; exercise; Fasting; fitness; health; healthy-living; Intermittent Fasting; low-carb; NSNG; weight-loss","true","https://lessoflee.wordpress.com/2022/01/14/total-health-program-not-just-diabetes/","../src/content/blog/2022-01-14-total-health-program-8211-not-just-diabetes.md"
"2022-01-15-fitness-variety-for-lifetime-engagement","2022-01-15","Fitness Variety for Lifetime Engagement","274","Today my wife and I did a dance workout using Apple Fitness+. It’s an exercise we can do together. It’s winter in Chicago where I live so my favorite exercise – walking outside – isn’t much of an...","capability-recovery; exercise; reversing-type-2-diabetes-journey; type-2-diabetes","Apple Fitness; Diabetes; exercise; fitness; health; Meta Quest 2; Oculus Quest; Supernatural; weight-loss","true","https://lessoflee.wordpress.com/2022/01/15/fitness-variety-for-lifetime-engagement/","../src/content/blog/2022-01-15-fitness-variety-for-lifetime-engagement.md"
